"JOINED","FIRST NAME","LAST NAME","EMAIL","COHORT","GROUP(S)","MENTEE STATUS","ADVISOR/MENTOR STATUS","WEBINAR STATUS","LAST LOGIN","MENTEE PROFILE CREATED","ADVISOR/MENTOR PROFILE CREATED","EXTERNAL ID","FIRSTHAND ID","GRADUATION YEAR","DEGREES","SCHOOLS","CONSULTS GIVEN","CONSULTS RECEIVED","TOTAL CONSULTS","CURRENT EMPLOYER","CURRENT LOCATION","CURRENT INDUSTRY","CURRENT JOB FUNCTION","LIST(S)","AVERAGE ADVISOR/MENTOR RATING","% POSITIVE ADVISOR/MENTOR REVIEWS","IS RESTRICTED TO GROUPS","OUT-OF-OFFICE SINCE","OUT-OF-OFFICE UNTIL","NOTES","PROGRAMS","AFFILIATION","PHONE NUMBER","BOOTH(S)","BOOTH(S) MANAGED","FAIRS","FIELD OF STUDY","GENDER","RACE / ETHNICITY","RESUME"
"Mar 03, 2020","Alexander","Richardson","catchall+user-8095174@firsthand.co","alumni","Business School, New York Alumni","N/A - No Access","Live","N/A - No Access","Mar 03, 2020","","Mar 03, 2020","","8095174","2013","Bachelors of Science","Firsthand University","0","0","0","Apple","New York, NY, USA","Computer Software","Finance","","","","No","","","","Design School","","5555551234","Firsthand","","","Finance, Accounting","","","",""
"Mar 03, 2020","Robert","Maas","catchall+user-8095152@firsthand.co","alumni","Lacrosse, Sigma Beta Kappa, LGBTQ Center, Open Mic, New York Alumni, English House","N/A - No Access","Pending","N/A - No Access","Mar 03, 2020","","Mar 03, 2020","","8095152","2010","Bachelors of Science","Firsthand University","0","0","0","Apple","New York, NY, USA","Consumer Electronics","Finance","","","","No","","","","","","5555551234","","","","Accounting, Finance","male","","",""
"Feb 28, 2020","Erin","Nickelson","catchall+user-8094784@firsthand.co","recent-alumni","Delta Delta Delta, Soccer, First Generation, English House, Hiking Club","Live","N/A - No Access","Live","Feb 28, 2020","Feb 28, 2020","","","8094784","2021","Bachelor of Science (B.S.)","Firsthand University","0","0","0","","Miami, FL, USA","","","","","","No","","","","","","5555551234","sai Test Booth","","","Marketing","female","","",""
"Feb 24, 2020","Disty","Lengel","catchall+user-8093896@firsthand.co","alumni","Tennis, Delta Delta Delta, First Generation, Girls Who Code, New York Alumni, Lester House","N/A - No Access","Pending","N/A - No Access","May 24, 2021","","Feb 24, 2020","","8093896","2015","Bachelor of Science (B.S.)","Firsthand University","0","0","0","Bank of America","New York, NY, USA","Financial Services","Consulting","","","","No","","","","","","5555551234","","","","Finance, Management","female","","",""
"Feb 19, 2020","Salma","Abdulkader","catchall+user-8093033@firsthand.co","alumni","Soccer, Muslim Students Association, New York Alumni, Computer Science Students & Alums","N/A - No Access","Pending","N/A - No Access","Feb 19, 2020","","Feb 19, 2020","","8093033","2012","Bachelor of Science (B.S.)","Firsthand University","0","0","0","Google","New York, NY, USA","Information Technology and Services","Finance","","","","No","","","","","","5555551234","","","","Finance","female","","",""
"Feb 19, 2020","Tim","Mulling","catchall+user-8092890@firsthand.co","recent-alumni","Soccer, LGBTQ Center, Business School, Open Mic","Live","N/A - No Access","Live","May 08, 2020","Feb 19, 2020","","","8092890","2021","Bachelor of Science (B.S.)","Firsthand University","0","0","0","","St. Louis, MO, USA","","","","","","No","","","","","","5555551234","","","","Accounting","male","","",""
"Feb 19, 2020","Emily","Blunt","catchall+user-8092887@firsthand.co","alumni","Sigma Beta Kappa, Soccer, First Generation, French Club, New York Alumni, English House","N/A - No Access","Pending","N/A - No Access","Nov 06, 2020","","Feb 19, 2020","","8092887","2015","Bachelor of Science (B.S.)","Firsthand University","0","0","0","Deloitte Consulting","New York, NY, USA","Management Consulting","Consulting","","","","No","","","","","","5555551234","","","","Finance","female","","",""
"Feb 04, 2020","Sami","Khayat","catchall+user-8090620@firsthand.co","alumni","Delta Delta Delta, Soccer, First Generation, Business School, New York Alumni, Lester House","N/A - No Access","Live","N/A - No Access","Jan 22, 2023","","Feb 04, 2020","","8090620","2017","Bachelor of Science (B.S.)","Firsthand University","0","0","0","Apple, EY","New York, NY, USA","Computer Software, Accounting","Finance, Accounting","","","","No","","","","Design School","","5555551234","Greek Life, Netflix","","","Economics, Accounting, Finance","male","","",""
"Feb 04, 2020","Fredrik","Maroe","catchall+user-8090615@firsthand.co","recent-alumni","Soccer, First Generation, Business School, French Club, Latin American Alumni, English House","Live","N/A - No Access","Live","Apr 02, 2021","Feb 04, 2020","","","8090615","2021","Bachelor of Science (B.S.), Bachelor of Science (BS)","Firsthand University, University of Connecticut","0","0","0","","New York, NY, USA","","","","","","No","","","","","","5555551234","Student Affairs","","","Finance, Marketing","male","","",""
"Feb 04, 2020","Leah","Rustom","catchall+user-8090469@firsthand.co","recent-alumni","Soccer, LGBTQ Center, Business School, Open Mic","Live","N/A - No Access","Live","Apr 15, 2021","Feb 04, 2020","","","8090469","2021","Bachelor of Science (B.S.)","Firsthand University","0","0","0","","New York, NY, USA","","","","","","No","","","","","","5555551234","Pfizer, Firsthand","","","Finance","female","","",""
"Feb 01, 2020","tawnee","test","tawnee+2897349@firsthand.co","unknown","","N/A - No Access","Added","N/A - No Access","","","","","8090107","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Feb 01, 2020","Tawnee","Rozier-Byrd","tawnee+9043723@firsthand.co","unknown","","N/A - No Access","Incomplete Registration","N/A - No Access","May 25, 2022","","","","8090105","","","","0","0","0","","","","","","","","No","","","","","","","ABC Company","","","","","","",""
"Jan 31, 2020","Frank","Garcia","catchall+user-8089986@firsthand.co","recent-alumni","Lacrosse, LGBTQ Center, Hillsbruck Hall","Live","N/A - No Access","Live","Apr 20, 2021","Jan 31, 2020","","","8089986","2021","Bachelor of Science (B.S.)","Firsthand University","0","0","0","","Houston, TX, USA","","","","","","No","","","","","","5555551234","","","","Marketing","male","","",""
"Jan 31, 2020","Paul","Posoli","catchall+user-8089984@firsthand.co","alumni","First Generation, Institute of Politics, New York Alumni, English House","N/A - No Access","Pending","N/A - No Access","Jan 31, 2020","","Jan 31, 2020","","8089984","2014","Bachelors of Science","Firsthand University","0","0","0","JPMorgan Chase & Co.","Houston, TX, USA","Financial Services","Finance","","","","No","","","","","","5555551234","","","","Finance","male","","",""
"Jan 29, 2020","Rob","Lucas","catchall+user-8089723@firsthand.co","recent-alumni","Sigma Beta Kappa, Hillel, Football","Live","N/A - No Access","Live","Mar 18, 2022","Jan 29, 2020","","","8089723","2021","Doctor of Medicine (MD)","Firsthand University","0","0","0","","Boston, MA, USA","","","","","","No","","","","","","5555551234","Greek Life, Google","","","Biomedical engineering","male","","",""
"Jan 29, 2020","Jill","Mckinley","catchall+user-8089711@firsthand.co","alumni","Lacrosse, LGBTQ Center, French Club, New York Alumni, Lester House","N/A - No Access","Pending","N/A - No Access","Apr 09, 2021","","Jan 29, 2020","","8089711","2015","Doctor of Medicine (MD)","Firsthand University","0","0","0","Mount Sinai Beth Israel","Washington, DC, USA","Hospital & Health Care","Healthcare Services","","","","No","","","","","","5555551234","","","","Biology","female","","",""
"Jan 28, 2020","Jessica","Sims","catchall+user-8089578@firsthand.co","recent-alumni","Girls Who Code, Computer Science Students & Alums","Live","N/A - No Access","Live","Jan 26, 2022","Jan 28, 2020","","","8089578","2021","Bachelor of Engineering (B.E.)","Firsthand University","0","0","0","","Tampa, FL, USA","","","","","","No","","","","","","5555551234","","","","Computer Engineering","female","","",""
"Jan 28, 2020","Jack","Danil","catchall+user-8089576@firsthand.co","alumni","Lacrosse, Delta Delta Delta, LGBTQ Center, New York Alumni, Lester House, Law School, Hiking Club","N/A - No Access","Pending","N/A - No Access","Jan 28, 2020","","Jan 28, 2020","","8089576","2013","Bachelor of Science (B.S.)","Firsthand University","0","0","0","Apple","New York, NY, USA","Consumer Electronics","Finance","","","","No","","","","","","5555551234","","","","Finance","male","","",""
"Jan 24, 2020","Nicole","Clewer","catchall+user-8089033@firsthand.co","recent-alumni","Sigma Beta Kappa, Soccer, Girls Who Code, puppies","Live","N/A - No Access","Live","Jun 30, 2021","Jan 24, 2020","","","8089033","2021","Bachelor of Science (B.S.)","Firsthand University","0","0","0","","New York, NY, USA","","","","","","No","","","","","","5555551234","","","","Computer Engineering","female","","",""
"Jan 24, 2020","Stephen","Kull","catchall+user-8089031@firsthand.co","alumni","Lacrosse, Delta Delta Delta, Reach Alumni, Open Mic, New York Alumni, Lester House","N/A - No Access","Pending","N/A - No Access","Jan 24, 2020","","Jan 24, 2020","","8089031","2014","Bachelor of Science (B.S.)","Firsthand University","0","0","0","Deloitte Consulting","Chicago, IL, USA","Management Consulting","Finance","","","","No","","","","","","5555551234","","","","Finance, Accounting","male","","",""
"Jan 23, 2020","Liz","Duffy","catchall+user-8088988@firsthand.co","alumni","","N/A - No Access","Incomplete Registration","N/A - No Access","Jan 23, 2020","","","","8088988","2015","Bachelor of Science (B.S.)","Firsthand University","0","0","0","","New York, NY, USA","","","","","","No","","","","","","5555551234","","","","Marketing, Finance","","","",""
"Jan 23, 2020","Sally","Rawlings","catchall+user-8088305@firsthand.co","recent-alumni","Tennis, Delta Delta Delta, LGBTQ Center, Business School","Live","N/A - No Access","Live","Dec 05, 2022","Jan 23, 2020","","","8088305","2021","Bachelors of Science","Firsthand University","0","0","0","","Miami, FL, USA","","","","","","No","","","","","","5555551234","","","","Marketing","male","","",""
"Jan 23, 2020","Marios","Gerges","catchall+user-8088298@firsthand.co","alumni","Swimming, Reach Alumni, Open Mic, New York Alumni","N/A - No Access","Pending","N/A - No Access","Nov 14, 2020","","Jan 23, 2020","","8088298","2011","Bachelors of Science","Firsthand University","0","0","0","JPMorgan Chase & Co.","New York, NY, USA","Financial Services","Finance","","","","No","","","","","","5555551234","","","","Finance","male","","",""
"Jan 18, 2020","Stephanie","Koontz","catchall+user-8087651@firsthand.co","alumni","First Generation, Football, English House, Student Government","Live","N/A - No Access","Live","Jan 18, 2020","Jan 18, 2020","","","8087651","2014","Bachelor of Science (B.S.)","Firsthand University","0","0","0","","New York, NY, USA","","","","","","No","","","","","","5555551234","","","","Finance, Economics","female","","",""
"Jan 17, 2020","Christopher","Cohen","catchall+user-8087639@firsthand.co","alumni","Business School, Hillel, Football, Brookfield House","N/A - No Access","Live","N/A - No Access","May 01, 2020","","Jan 17, 2020","","8087639","2014","Bachelor of Science (B.S.)","Firsthand University","0","0","0","JPMorgan Chase & Co.","New York, NY, USA","Financial Services","Finance","","","","No","","","","","","5555551234","Student Clubs","","","Finance, Marketing","male","","",""
"Jan 17, 2020","Stephanie","Koontz","catchall+user-8087628@firsthand.co","alumni","Lacrosse, Reach Alumni, English House, Student Government","N/A - No Access","Incomplete Registration","N/A - No Access","Sep 11, 2020","","","","8087628","2014","Bachelors of Science","Firsthand University","0","0","0","","New York, NY, USA","","","","","","No","","","","","","5555551234","","","","Marketing, Finance","female","","",""
"Jan 17, 2020","Jack","Pierson","catchall+user-8087537@firsthand.co","recent-alumni","Tennis, School of Engineering, Robotics Club, Cabbott Hall","Live","N/A - No Access","Live","Jan 17, 2020","Jan 17, 2020","","","8087537","2021","Bachelor of Engineering (B.E.)","Firsthand University","0","0","0","","Boston, MA, USA","","","","","","No","","","","","","5555551234","","","","Software Engineering","male","","",""
"Jan 16, 2020","Ben","Schwarz","ben.schwarz@firsthand.co","alumni","Lacrosse, Delta Delta Delta, Hillel, Open Mic, New York Alumni","N/A - No Access","Pending","N/A - No Access","Feb 16, 2022","","Jan 16, 2020","","8084821","2012","Bachelor's degree","Firsthand University","0","0","0","Bank of America","New York, NY, USA","Banking","Finance","","","","No","","","","","","","","","","Finance, Business Administration","male","","",""
"Jan 15, 2020","deleted-user","8084782","catchall+user-8084782@firsthand.co","alumni","","N/A - No Access","N/A - No Access","N/A - No Access","Jan 15, 2020","","","","8084782","2015","Bachelor's degree","Firsthand University","0","0","0","Microsoft","","","","","","","No","","","","","","","","","","Business","","","",""
"Jan 11, 2020","Tawnee","R","tawnee+110@firsthand.co","unknown","","N/A - No Access","N/A - No Access","N/A - No Access","Apr 15, 2021","","","","8084082","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Jan 10, 2020","Courtney","Anniston","catchall+user-8083944@firsthand.co","recent-alumni","Soccer, LGBTQ Center, Business School, French Club, English House","Live","N/A - No Access","Live","Jan 10, 2020","Jan 10, 2020","","","8083944","2020","Bachelor's degree","Firsthand University","0","0","0","","New York, NY, USA","","","","","","No","","","","","","5555551234","","","","Marketing, Econonomics","female","","",""
"Dec 12, 2019","Luke","Gibson","luke.gibson@firsthand.co","alumni","Track & Field, WXFU Campus Radio, School of Art & Design","N/A - No Access","Pending","N/A - No Access","Jan 23, 2020","","Dec 12, 2019","","8080605","2011","Bachelor's degree","Firsthand University","0","0","0","NBCUniversal","Los Angeles, CA, USA","Media Production","Media & Communications","","","","No","","","","","","","","","","Art, Film","male","","",""
"Dec 11, 2019","Sadie","Bryant","catchall+user-8080516@firsthand.co","alumni","Tennis, Sigma Beta Kappa, First Generation, Business School, Open Mic, Lester House","N/A - No Access","Pending","N/A - No Access","Dec 11, 2019","","Dec 11, 2019","","8080516","2014","Bachelor's degree","Firsthand University","0","0","0","Stephens","Miami, FL, USA","Financial Services","Finance","","","","No","","","","","","5555551234","","","","Finance","female","","",""
"Dec 09, 2019","Jim","Black","catchall+user-8080325@firsthand.co","alumni","Lacrosse, Sigma Beta Kappa, French Club, Reach Alumni, New York Alumni, Lester House","Live","Pending","Live","Jun 01, 2020","Dec 10, 2019","Feb 28, 2020","","8080325","2017","Bachelor's degree, French Baccalaureat","Firsthand University, Lycée Francais Charles De Gaulle, University of North Carolina at Chapel Hill","0","1","1","The Wall Street Journal","New York, NY, USA","","","","","","No","","","","","","5555551234","Student Affairs","","","Accounting, Management, Communication / Political Science, International business, Economics and Social Sciences, Economics","male","","",""
"Dec 09, 2019","Tom","Bush","catchall+user-8080302@firsthand.co","alumni","Swimming, School of Engineering, Business School, Hillel, Robotics Club, Hillsbruck Hall","N/A - No Access","Live","N/A - No Access","Feb 19, 2021","","Dec 09, 2019","","8080302","2013","Bachelor of Engineering (B.E.)","Firsthand University","0","0","0","Apple","San Francisco, CA, USA","Computer Hardware","Engineering","","","","No","","","","Design School","","5555551234","","","","Computer science","male","","",""
"Dec 07, 2019","Jacob","Turner","catchall+user-8080086@firsthand.co","alumni","Swimming, Sigma Beta Kappa, First Generation, School of Liberal Arts, Christian Association, Brookfield House","N/A - No Access","Pending","N/A - No Access","Dec 07, 2019","","Dec 07, 2019","","8080086","2009","Bachelor's degree","Firsthand University","0","0","0","The Washington Post","Washington, DC, USA","Newspapers","Media & Communications","","","","No","","","","","","5555551234","","","","Journalism","male","","",""
"Dec 07, 2019","Jim","Blasio","catchall+user-8080084@firsthand.co","alumni","","N/A - No Access","N/A - No Access","N/A - No Access","Apr 16, 2021","","","","8080084","2013","Bachelor's degree","Firsthand University","0","0","0","","New York, NY, USA","","","","","","No","","","","","","5555551234","Google","","","Economics","","","",""
"Dec 07, 2019","Pat","Rawlings","catchall+user-8080080@firsthand.co","alumni","Soccer, LGBTQ Center, Business School, Institute of Politics, Hillsbruck Hall","N/A - No Access","Live","N/A - No Access","Dec 11, 2019","","Dec 07, 2019","","8080080","2010","Bachelor's degree","Firsthand University","0","0","0","Barclays Investment Bank","London, UK","Investment Banking","Finance","","","","No","","","","Design School","","5555551234","","","","Finance, Accounting","male","","",""
"Nov 05, 2019","Elias","Ko","catchall+user-8073576@firsthand.co","recent-alumni","Tennis, Delta Delta Delta, First Generation, LGBTQ Center, Business School, French Club, New York","Live","N/A - No Access","Live","Feb 05, 2020","Nov 05, 2019","","","8073576","2020","Bachelor's degree","Firsthand University","0","0","0","","New York, NY, USA","","","","","","No","","","","","","5555551234","","","","Economics, International Studies, Spanish","male","","",""
"Nov 02, 2019","Lucy","Miller","catchall+user-8073130@firsthand.co","recent-alumni","Track & Field, Sigma Beta Kappa, International Student Association, Business School, Hillel, Latin American Alumni, Supply Chain Students, Cabbott Hall","Live","Pending","Live","Oct 25, 2022","Nov 02, 2019","Dec 07, 2019","","8073130","2019","Bachelor of Engineering (B.E.), Bachelor's degree","Firsthand University","0","0","0","McKinsey & Company","New York, NY, USA","Management Consulting","Consulting","","","","No","","","Test notes.","","","5555551234","Career Office, Google","","","Computer science, Manufacturing Engineering, Business Administration / Management Information Systems, Marketing","female","","",""
"Nov 01, 2019","gab","test","gabriela+10@firsthand.co","unknown","","Incomplete Registration","N/A - No Access","Live","Nov 01, 2019","","","","8073089","","","","0","0","0","","Hackensack, NJ, USA","","","","","","No","","","","","","","","","","","","","",""
"Nov 01, 2019","Eli","Kardus","ekardous+1@firsthand.co","alumni","Track & Field, Patagonia Trek, Delta Delta Delta, First Generation","N/A - No Access","Pending","N/A - No Access","Nov 01, 2019","","Nov 01, 2019","","8073071","2010","Bachelor's degree","Firsthand University","0","0","0","Apple","New York, NY, USA","Computer Software","Finance","","","","No","","","","","","","","","","Accounting","male","","",""
"Oct 24, 2019","Gabi","Test","product+test123@firsthand.co","alumni","Tennis","N/A - No Access","Pending","N/A - No Access","Jul 17, 2020","","Oct 24, 2019","","8071659","2001","Bachelor's degree","Firsthand University","0","0","0","Medidata","Brooklyn, NY, USA","Computer Software","Information Technology","","","","No","","","","","","","","","","Engineering and Applied Science","female","","",""
"Oct 05, 2019","test","test 123","gabriela+123@firsthand.co","unknown","Delta Delta Delta, Brookfield House","Incomplete Registration","N/A - No Access","N/A - No Access","Jul 09, 2020","","","","8048298","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Oct 04, 2019","Gabi","Lupu 3","gabriela+3@firsthand.co","alumni","Track & Field, Delta Delta Delta","Incomplete Registration","N/A - No Access","Live","Jan 14, 2020","","","","8048270","2014","Bachelor's degree","Indiana University–Purdue University Indianapolis","0","0","0","","Manhattan, New York, NY, USA","","","","","","No","","","","","","","","","","Sociology","","","",""
"Sep 13, 2019","Arnold","Riley","catchall+user-8033546@firsthand.co","recent-alumni","Track & Field, Patagonia Trek, Delta Delta Delta, School of Engineering, Reach Alumni, Girls Who Code, English House","Live","Pending","Live","Jan 25, 2022","Dec 07, 2019","Sep 13, 2019","","8033546","2020","Bachelor of Architecture, Bachelor's degree","Firsthand University, University of California, San Diego","0","0","0","Kardous Firm","San Francisco, CA, USA","Architecture & Planning","Architecture","","","","No","","","","","","5555551234","","","","Architecture, International Management, Political Science and Sociology, Computer science","female","","",""
"Sep 13, 2019","TR","Test","tawnee+50@firsthand.co","unknown","","N/A - No Access","Added","N/A - No Access","","","","","8033532","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Sep 13, 2019","John","Smith","court+123@firsthand.co","recent-alumni","Lacrosse","Live","N/A - No Access","Live","Oct 25, 2022","Sep 13, 2019","","","8033420","2022","Master's Degree","Firsthand University","0","2","2","","Manhattan, New York, NY, USA","","","","","","No","","","","","","","Students Athletics","","","Information systems","","","",""
"Sep 13, 2019","test2","test4","test123@firsthand.co","alumni","Sigma Beta Kappa","N/A - No Access","Pending","N/A - No Access","Oct 08, 2020","","Sep 13, 2019","","8033409","2009","Bachelor's degree","Firsthand University","0","0","0","","New York, NY, USA","","","","","","No","","","","","","","","","","Social Sciences","","","",""
"Sep 13, 2019","test1","test2","gabtest@firsthand.co","alumni","Tennis","Live","Pending","Live","Oct 07, 2019","Sep 13, 2019","Sep 13, 2019","","8033393","2000","Bachelor's degree","Firsthand University","0","0","0","","Manhattan, New York, NY, USA","","","","","","No","","","","","","","","","","Computer science","","","",""
"Sep 12, 2019","Gemma","Mosely","product+test1@firsthand.co","recent-alumni","","Incomplete Registration","N/A - No Access","Live","May 01, 2020","","","","8033360","2020","Bachelor of Arts - BA, Master of Architecture - MArch, Master of Technology - MTech, Master of Philosophy - MPhil","San Diego State University, Boston Conservatory at Berklee, California Polytechnic State University, Saxion University of Applied Sciences, University of Oxford","0","0","0","Microsoft, Massachusetts Institute of Technology","Fort Lee, NJ 07024, USA","","","","","","No","","","","","","","","","","International business, Business Administration and Management, General, none, Finance","female","black","",""
"Sep 12, 2019","Elena","Smith","product+test3@firsthand.co","alumni","","N/A - No Access","Incomplete Registration","N/A - No Access","Jan 03, 2020","","","","8033359","2012","Master's Degree","Firsthand","0","0","0","Tennis Pros","New York, NY, USA","","","","","","No","","","","","","","","","","General Management","","","",""
"Sep 12, 2019","Julie Admin","Hay There","elias@firsthand.co","recent-alumni","Track & Field, Reach Alumni","Live","Pending","Live","Jan 29, 2021","Sep 13, 2019","Sep 13, 2019","","8033201","2022","Bachelor of Fine Arts (BFA)","Firsthand University","0","0","0","JPMorgan Chase, Ralph Lauren, LinkedIn, HSBC, Google, Ogilvy & Mather","New York, NY, USA","Financial Services, Retail, Information Technology and Services, Computer Software, Marketing and Advertising","Finance, Sales, Information Technology, Marketing","","","","No","","","","","","","Academic Advising, Greek Life, Airbnb","","","Viisual Arts, Film","female","","",""
"Aug 16, 2019","Tawnee","Test","tawnee+75@firsthand.co","recent-alumni","","N/A - No Access","N/A - No Access","Live","Aug 16, 2019","","","","8023607","2021","Bachelor's degree","Firsthand University","0","0","0","","Manhattan, New York, NY, USA","","","","","","No","","","","","","","","","","Psychology","","","",""
"Aug 13, 2019","Vasyl","Polych","catchall+user-8023103@firsthand.co","unknown","Swimming, Patagonia Trek, Sigma Beta Kappa","Live","N/A - No Access","Live","Sep 11, 2019","Aug 14, 2019","","","8023103","","","","0","0","0","","Ukraine","","","","","","No","","","","","friend","","","","","","","","",""
"Aug 08, 2019","T","R","tawnee+10@firsthand.co","alumni","","Live","N/A - No Access","Live","Jul 21, 2022","Aug 08, 2019","","","8022083","2019","Bachelor's degree","Firsthand University","0","0","0","Firsthand","New York, NY, USA","","","","","","No","","","Test notes.","","","","","","","Economics","female","","",""
"Aug 03, 2019","Timothy","Brown","tawnee+26@firsthand.co","alumni","","N/A - No Access","Penalty Box","N/A - No Access","May 20, 2022","","Aug 03, 2019","","8021478","2019","Master of Arts (Teaching), Master of Biomedical Discovery and Commercialization, Master of Clinical Health Sciences, Master of Engineering Entrepreneurship and Innovation, Master of Engineering in Public Policy, Bachelor of Engineering and Biomedical Engineering, Bachelor of Health Sciences (Physician Assistant), Bachelor of Science Kinesi","Firsthand University, Firsthand Univeristy, Rollins School of Public Health at Emory University","3","0","3","Firsthand","Manhattan, New York, NY, USA","Computer Software","Operations","","","","No","2022-05-26T13:10:03.000Z","2050-01-01","Test notes.","Design School","","","ABC Company, Test Booth","","","Teaching, Biomedical Discovery and Commercialization, Clinical Health Sciences, Entrepreneurship and Innovation, Public policy, Engineering and Biomedical Engineering, Health Sciences, Kinesiology, Astrophysics, Chemical Engineering (Biomolecular), Chemical Engineering (Computational), Chemical Engineering (Environmental), Chemical Enginee","","","",""
"Aug 03, 2019","Brad","Thompson","tawnee+8910@firsthand.co","alumni","Track & Field","Live","Incomplete Registration","Live","Oct 27, 2020","Aug 03, 2019","","","8021446","2019","Bachelor's degree","Firsthand University","0","1","1","","Manhattan, New York, NY, USA","","","","","","No","","","Test notes.","","","","ABC Company","","","Psychology","female","","",""
"Jul 29, 2019","Tawnee","Rozier","catchall+user-8020753@firsthand.co","alumni","","N/A - No Access","Incomplete Registration","N/A - No Access","Jul 29, 2019","","","","8020753","2019","Bachelor's degree","Firsthand University","0","0","0","","New York, NY, USA","","","","","","No","","","Test notes.","Design School","","5555551234","","","","Economics","","","",""
"Jul 22, 2019","Tawnee","Rozier","tawnee+3@firsthand.co","alumni","Track & Field","N/A - No Access","Incomplete Registration","N/A - No Access","Jan 28, 2022","","","","8016979","2019","Bachelor's degree","Firsthand University","0","0","0","Firsthand","Manhattan, New York, NY, USA","Computer Software","Operations","","","","No","","","Test notes.","","","","ABC Company","","","Econonomics","","","",""
"Jul 15, 2019","Tawnee","Test","tawnee+2@firsthand.co","alumni","Track & Field, Muslim association","Incomplete Registration","N/A - No Access","Live","Apr 17, 2021","","","","8015607","2019","Bachelor's degree","Firsthand University","0","0","0","","New York, NY, USA","","","","","","No","","","Test notes.","","","","XYZ Company, Netflix","","","Finance","female","","",""
"Jul 11, 2019","Kara","Blackwell","catchall+user-8014865@firsthand.co","alumni","School of Liberal Arts","Live","Live","Live","Nov 08, 2023","Sep 26, 2020","Sep 26, 2020","","8014865","2016","Bachelor's degree","Clark University","0","0","0","Harvard University","Boston, MA, USA","Higher Education","Information Technology","","","","No","","","","","","5555551234","","","","Environmental Sciences","female","black","",""
"Jun 24, 2019","gabs","lup","gabriela+1@firsthand.co","recent-alumni","","Incomplete Registration","N/A - No Access","Live","Oct 25, 2022","","","","8012644","2020","","","0","0","0","","Manhattan, New York, NY, USA","","","","","","No","","","","","","","","","","","","","",""
"May 16, 2019","Craig","Leinoff","catchall+user-8007351@firsthand.co","alumni","Rowing, Patagonia Trek, Sigma Beta Kappa","Live","Penalty Box","Live","May 26, 2022","May 16, 2019","May 16, 2019","","8007351","2015","Bachelor's degree","Firsthand University","0","0","0","Firsthand","Manhattan, New York, NY, USA","Alternative Medicine","Military & Protective Services","","","","No","2022-05-28T09:10:01.000Z","2050-01-01","","","","5555551234","","","","Computer Sci","","","",""
"May 13, 2019","Caitlin","Quan","caitlinoxfordtest@firsthand.co","recent-alumni","","Live","Incomplete Registration","Live","Aug 12, 2020","May 13, 2019","","","8006884","2021","MBA","Firsthand University","0","0","0","","Manhattan, New York, NY, USA","","","","","","No","","","","","","","","","","Finance","","","",""
"May 08, 2019","Kaitlyn","Olson","catchall+user-8006307@firsthand.co","alumni","School of Liberal Arts","Live","Live","Live","May 14, 2021","Sep 28, 2020","Sep 28, 2020","","8006307","2014","Bachelor's degree","University of Illinois at Urbana-Champaign","3","0","3","Harvard University","Boston, MA, USA","Higher Education","","","","","No","","","","","staff","5555551234","","","","History","female","white","",""
"May 07, 2019","Caitlin","Quan","caitlin5719@firsthand.co","unknown","","N/A - No Access","Incomplete Registration","N/A - No Access","May 07, 2019","","","","8006161","","","","0","0","0","","Manhattan, New York, NY, USA","","","","","","No","","","","","faculty","","","","","","","","",""
"May 01, 2019","Caitlin","Quan","caitlin43019@firsthand.co","recent-alumni","","Live","Incomplete Registration","Live","Dec 13, 2019","May 01, 2019","","","8005417","2020","MBA","Firsthand University","0","0","0","","Manhattan, New York, NY, USA","","","","","","No","","","","","","","","","","Finance","","","",""
"Apr 25, 2019","Caitlin","Quan","caitlintestprogram@firsthand.co","recent-alumni","","Live","Incomplete Registration","Live","Jun 09, 2020","Apr 25, 2019","","","8004836","2020","Bachelor's degree","Firsthand University","0","0","0","","Manhattan, New York, NY, USA","","","","","","No","","","","","","","","","","Finance","","","",""
"Apr 25, 2019","Caitlin","Quan","caitlin42419@firsthand.co","unknown","","Incomplete Registration","N/A - No Access","N/A - No Access","May 15, 2019","","","","8004832","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 19, 2019","Caitlin","Quan","caitlintest41919@firsthand.co","recent-alumni","","N/A - No Access","Incomplete Registration","N/A - No Access","Feb 23, 2022","","","","8004097","2020","Bachelor's degree","Firsthand University","0","0","0","","Manhattan, New York, NY, USA","","","","","","No","","","","","","","","","","Psychology","","","",""
"Apr 16, 2019","Gabriela","Lupulescu","gabriela@firsthand.co","alumni","Tennis, School of Engineering, Hillel","N/A - No Access","Live","Live","Dec 06, 2019","","Apr 16, 2019","","8003262","2010","Master's Degree, Bachelor's degree, bachelor of arts and information","Polytechnic University of Bucharest, Polytechnic University of Timisoara, Columbia University","3","0","3","","Brooklyn, NY, USA","","","","","","No","","","Test notes","","","3475153442","Student Affairs","","","Power Systems, Electrical systems, Business Administration","female","","",""
